0.989437928996572,0.927980810112848,0.881754678250314
0.973156609651786,0.757114415568662,0.775649623931291
0.980912234073341,0.788153665228025,0.808799050741745
0.984322512042634,0.773436172921123,0.803645697897232
0.989437928996572,0.773436172921123,0.807187548668828
0.989437928996572,0.773436172921123,0.803427377165354
0.989437928996572,0.773436172921123,0.803427377165354
0.989437928996572,0.770555071185163,0.803427377165354
0.989437928996572,0.770915208902158,0.803427377165354
0.989437928996572,0.770555071185163,0.803427377165354
